id_programa;ano_exercicio;cd_programa;nome
10326;2010;105;"GESTAO AMBIENTAL INTEGRADA"
10327;2011;14;"DESEMPENHO E QUALIFICACAO DE PROFESSORES"
10328;2010;157;"PROMOCAO E DESENVOLVIMENTO DO ARTESANATO EM MINAS GERAIS"
10329;2010;704;"EDICAO, IMPRESSAO E COMERCIALIZACAO DO JORNAL MINAS GERAIS E DOS SERVICOS GRAFICOS"
10330;2011;760;"MODERNIZACAO DO SISTEMA DE CONTROLE EXTERNO"
10331;2011;37;"PROMEDIO - MELHORIA DA QUALIDADE E EFICIENCIA DO ENSINO MEDIO"
10332;2011;13;"DESCOMPLICAR - MELHORIA DO AMBIENTE DE NEGOCIOS"
10333;2010;216;"PROGRAMA DE PAVIMENTACAO DE RODOVIAS"
10334;2010;33;"POUPANCA JOVEM"
10335;2010;169;"PROGRAMA DE DESENVOLVIMENTO DA ATIVIDADE PRODUTIVA FLORESTAL"
10336;2011;41;"QUALIDADE E PRODUTIVIDADE DO GASTO SETORIAL"
10337;2012;245;"REGISTRO PUBLICO DE EMPRESAS MERCANTIS E ATIVIDADES AFINS"
10338;2010;110;"MELHORIA DA QUALIDADE AMBIENTAL"
10339;2012;148;"PROGRAMA DE DESENVOLVIMENTO TURISTICO DO NORDESTE - FASE DOIS - PRODETUR/NE-II"
10340;2011;122;"ENSINO PROFISSIONAL DA UNIMONTES"
10341;2011;129;"ENSINO SUPERIOR DA UNIMONTES"
10342;2010;35;"PRO-ACESSO"
10343;2010;723;"PRESTACAO JURISDICIONAL"
10344;2010;726;"ACESSO A JUSTICA"
10345;2010;737;"MODERNIZACAO INSTITUCIONAL"
10346;2010;41;"QUALIDADE E PRODUTIVIDADE DO GASTO SETORIAL"
10347;2012;40;"INVESTIMENTO COMPETITIVO PARA O FORTALECIMENTO E DIVERSIFICACAO DA ECONOMIA MINEIRA"
10348;2011;0;"SEM DESCRICAO"
10349;2010;118;"GESTAO E DISSEMINACAO DA INFORMACAO CULTURAL"
10350;2010;197;"ORDENAMENTO TERRITORIAL DE MINAS GERAIS"
10351;2011;22;"GOVERNO ELETRONICO"
10352;2011;57;"PROGRAMA DE AUMENTO DA CAPACIDADE E SEGURANCA DOS CORREDORES DE TRANSPORTE"
10353;2011;116;"CAMINHOS DE MINAS"
10354;2010;213;"MODERNIZACAO DA GESTAO E DO PLANEJAMENTO"
10355;2011;114;"ESTRUTURACAO, DESENVOLVIMENTO E PROMOCAO DO TURISMO MINEIRO"
10356;2011;137;"PROMOCAO E DESENVOLVIMENTO DO COOPERATIVISMO MINEIRO"
10357;2011;717;"REGISTRO PUBLICO DE EMPRESAS MERCANTIS E ATIVIDADES AFINS"
10358;2010;774;"GESTAO DO SISTEMA CORPORATIVO DE RECURSOS HUMANOS"
10359;2010;755;"AUDITORIA INTERNA E CORREICAO ADMINISTRATIVA"
10360;2010;166;"BARRAGENS DE MINAS"
10361;2011;17;"EFICIENCIA TRIBUTARIA E SIMPLIFICACAO"
10362;2010;187;"ASSISTENCIA HEMATOLOGICA E HEMOTERAPICA"
10363;2010;17;"EFICIENCIA TRIBUTARIA E SIMPLIFICACAO"
10364;2010;165;"LEITE PELA VIDA"
10365;2012;15;"EDUCACAO PARA CRESCER"
10366;2012;110;"MELHORIA DA QUALIDADE AMBIENTAL"
10367;2012;109;"PROTECAO DA BIODIVERSIDADE E UNIDADES DE CONSERVACAO"
10368;2012;116;"ESTRADAS VICINAIS DE MINAS"
10369;2012;222;"RESIDUOS SOLIDOS"
10370;2012;290;"CONVIVENCIA COM A SECA"
10371;2012;23;"JOVENS MINEIROS PROTAGONISTAS"
10372;2012;741;"ACOES DE DEFESA CIVIL NOS MUNICIPIOS MINEIROS"
10373;2012;21;"GESTAO INTEGRADA DE DEFESA SOCIAL"
10374;2012;152;"FOMENTO A GESTAO LOCAL DE POLITICAS SOBRE DROGAS"
10375;2012;172;"ASSISTENCIA AO MILITAR"
10376;2012;103;"APOIO FINANCEIRO AO TURISMO MINEIRO"
10377;2012;246;"SEGURANCA ALIMENTAR"
10378;2012;137;"PROMOCAO E DESENVOLVIMENTO DO COOPERATIVISMO MINEIRO"
10379;2012;118;"GESTAO DA INFORMACAO CULTURAL"
10380;2012;206;"DESENVOLVIMENTO DE EDUCACAO NA SAUDE"
10381;2012;156;"INCENTIVO A CADEIAS PRODUTIVAS REGIONAIS"
10382;2012;260;"ELABORACAO DE ESTUDOS E PROJETOS DE POLITICAS PUBLICAS E PESQUISA APLICADA"
10383;2012;261;"APRIMORAMENTO DA GESTAO PUBLICA"
10384;2012;999;"RESERVA DE CONTINGENCIA"
10385;2012;201;"PRODUCAO DE SERVICOS LABORATORIAIS"
10386;2012;221;"PLUGMINAS - CENTRO DE FORMACAO E EXPERIMENTACAO DIGITAL"
11779;2009;166;"BARRAGENS DE MINAS"
11780;2011;203;"FOMENTO DO PLANEJAMENTO HABITACIONAL"
11781;2011;215;"GERENCIAMENTO DAS ATIVIDADES DE FISCALIZACAO E DE TRIBUTACAO ESTADUAL"
11782;2010;234;"ALIMENTACAO ESCOLAR"
11783;2010;36;"PROJETO TRAVESSIA: ATUACAO INTEGRADA EM ESPACOS DEFINIDOS DE CONCENTRACAO DE POBREZA"
11784;2011;125;"INFRA-ESTRUTURA CULTURAL"
11785;2011;747;"ATENCAO A SAUDE DO SEGURADO"
11786;2010;18;"ENSINO MEDIO PROFISSIONALIZANTE"
11787;2010;122;"ENSINO PROFISSIONAL DA UNIMONTES"
11788;2011;162;"DESENVOLVIMENTO DAS POLITICAS DE DIREITOS HUMANOS"
11789;2011;766;"BENEFICIOS ASSISTENCIAIS"
11790;2011;50;"CERTIFICA MINAS"
11791;2011;266;"GESTAO DA POLITICA DA CRIANCA E DO ADOLESCENTE"
11792;2011;59;"CONVIVENCIA COM A SECA E INCLUSAO PRODUTIVA"
11793;2010;146;"ATENDIMENTO A EDUCACAO ESPECIAL"
11794;2011;127;"INFRA-ESTRUTURA RURAL"
11795;2011;106;"IMPLANTACAO DO CENTRO DE TECIDOS BIOLOGICOS DE MINAS GERAIS"
11796;2011;107;"ATENDIMENTO HOSPITALAR, AMBULATORIAL E EMERGENCIAL"
11797;2011;144;"DESENVOLVIMENTO SUSTENTAVEL AGRARIO"
11798;2011;53;"VIDA NO VALE - COPANOR"
11799;2011;773;"PROGRAMA PREVENTIVO EM SAUDE OCUPACIONAL"
11800;2011;136;"EXTENSAO UNIVERSITARIA DA UNIMONTES"
11801;2011;1;"ACELERACAO DA APRENDIZAGEM NA REGIAO DO NORTE DE MINAS, JEQUITINHONHA, MUCURI E RIO DOCE"
11802;2011;235;"MELHORIA DO ENSINO FUNDAMENTAL"
11803;2010;139;"PROGRAMA DE APOIO A AMPLIACAO E A MELHORIA DOS SISTEMAS PRISIONAL E SOCIOEDUCATIVO"
11804;2010;167;"MINAS ALEM-FRONTEIRAS"
11805;2010;705;"ASSISTENCIA SOCIAL E COMPLEMENTAR AO SEGURADO"
11806;2011;703;"PROCESSO JUDICIARIO"
11807;2011;130;"DESENVOLVIMENTO DE PESQUISA CIENTIFICA"
11808;2011;58;"CENTRO DA JUVENTUDE DE MINAS GERAIS - PLUG MINAS"
11809;2010;103;"APOIO FINANCEIRO AO TURISMO MINEIRO"
11810;2011;213;"MODERNIZACAO DA GESTAO E DO PLANEJAMENTO"
11811;2012;177;"MINAS SEM FOME"
11812;2011;195;"CONSOLIDACAO DAS CADEIAS PRODUTIVAS - MINAS DO PRINCIPIO AO FIM"
11813;2011;704;"EDICAO, IMPRESSAO, COMERCIALIZACAO E DIVULGACAO DO JORNAL MINAS GERAIS E DOS SERVICOS GRAFICOS"
11814;2012;104;"ACOES ESTRATEGICAS PARA O SETOR ENERGETICO DO ESTADO"
11815;2012;289;"UNIVERSALIZACAO DO ACESSO A ENERGIA ELETRICA NO CAMPO"
11816;2012;3;"MELHOR EMPREGO"
11817;2012;267;"PROGRAMA DE GERACAO DE RENDA E INCLUSAO PRODUTIVA"
11818;2011;713;"JULGAMENTOS ADMINISTRATIVOS"
11819;2010;734;"PRESTACAO JURISDICIONAL MILITAR"
11820;2010;211;"INDUCAO AO DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO"
11821;2010;257;"PROGRAMA DE CAPTACAO DE RECURSOS EXTERNOS PARA APOIO A PESQUISA NO ESTADO DE MINAS GERAIS"
11822;2010;190;"SERVICOS TECNOLOGICOS"
11823;2011;156;"ACOES SOCIAIS, ECONOMICAS E COMUNITARIAS PARA POPULACOES CARENTES"
11824;2011;179;"CIDADAO NOTA DEZ POR UM BRASIL ALFABETIZADO"
11825;2011;198;"PROJOVEM TRABALHADOR - JUVENTUDE CIDADA"
11826;2010;171;"PLANEJAMENTO, ORCAMENTO E ARTICULACAO DAS ACOES GOVERNAMENTAIS"
11827;2011;182;"MONITORAMENTO E FISCALIZACAO AMBIENTAL"
11828;2011;10;"CONSERVACAO DO CERRADO E RECUPERACAO DA MATA ATLANTICA"
11829;2011;777;"GESTAO DO SISTEMA INTEGRADO DE ADMINISTRACAO DE MATERIAIS E SERVICOS - SIAD"
11830;2011;104;"ELABORACAO E IMPLEMENTACAO DA POLITICA ENERGETICA DO ESTADO"
11831;2011;21;"GESTAO INTEGRADA DE ACOES E INFORMACOES DE DEFESA SOCIAL"
11832;2011;141;"POLICIA OSTENSIVA"
11833;2010;158;"GOVERNANCA ELETRONICA"
11834;2010;773;"PROGRAMA PREVENTIVO EM SAUDE OCUPACIONAL"
11835;2010;226;"GESTAO ESTRATEGICA DE PESSOAS"
11836;2010;261;"APRIMORAMENTO DA GESTAO PUBLICA"
11837;2011;150;"PROMOCAO E DESENVOLVIMENTO DO COMERCIO E SERVICOS EM MINAS GERAIS"
11838;2010;107;"ATENDIMENTO HOSPITALAR, AMBULATORIAL E EMERGENCIAL"
11839;2010;126;"RADIODIFUSAO"
11840;2010;718;"ASSISTENCIA A SAUDE DO POLICIAL CIVIL"
11841;2010;156;"ACOES SOCIAIS, ECONOMICAS E COMUNITARIAS PARA POPULACOES CARENTES"
11842;2010;198;"PROJOVEM TRABALHADOR - JUVENTUDE CIDADA"
11843;2011;749;"PREVIDENCIA SOCIAL A SEGURADOS"
11844;2012;130;"INFRAESTRUTURA RURAL"
11845;2012;151;"GESTAO DO SISTEMA UNICO DE ASSISTENCIA SOCIAL - SUAS"
11846;2012;292;"DESENVOLVIMENTO DA INFRAESTRUTURA GOVERNAMENTAL"
11847;2012;178;"FORTALECIMENTO E DIVULGACAO DOS DIREITOS DOS CONSUMIDORES"
11848;2012;35;"MINAS LOGISTICA"
11849;2012;183;"ADMINISTRACAO DE TRANSITO"
11850;2012;141;"POLICIA OSTENSIVA"
11851;2012;219;"RECOLHIMENTO E GUARDA DE DETENTOS DO ESTADO"
11852;2012;180;"OPERACIONALIZACAO DE JOGOS"
11853;2012;254;"GERACAO DE CONHECIMENTOS CIENTIFICOS E BIOTECNOLOGICOS"
11854;2012;238;"VIGILANCIA EM SAUDE"
11855;2012;237;"ATENCAO A SAUDE"
11856;2012;195;"CONSOLIDACAO DAS CADEIAS PRODUTIVAS - MINAS DO PRINCIPIO AO FIM"
11857;2012;202;"ESTIMULO AO DESENVOLVIMENTO PRODUTIVO E A INOVACAO"
11858;2012;111;"DIFUSAO DE INFORMACOES DO SETOR MINEROMETALURGICO"
11859;2012;187;"ASSISTENCIA HEMATOLOGICA E HEMOTERAPICA"
11860;2012;297;"ENSINO E TREINAMENTO DOS SERVIDORES DO SISTEMA DE DEFESA SOCIAL"
11861;2012;703;"PROCESSO JUDICIARIO"
11862;2012;709;"COMUNICACAO SOCIAL"
11863;2012;165;"LEITE PELA VIDA"
11864;2012;239;"GESTAO DO SISTEMA UNICO DE SAUDE"
11865;2012;764;"ASSISTENCIA COMPLEMENTAR"
11866;2012;159;"DESENVOLVIMENTO, PRODUCAO E ENTREGA DE IMUNOBIOLOGICOS"
11867;2012;140;"DESENVOLVIMENTO DO ENSINO SUPERIOR NA UEMG"
11868;2012;119;"ASSISTENCIA TECNICA E EXTENSAO RURAL PARA A AGRICULTURA FAMILIAR"
11869;2012;149;"INCENTIVO AO ESPORTE"
11870;2012;49;"SAUDE EM CASA"
11871;2012;210;"GERACAO DE CONHECIMENTO E DE TECNOLOGIA AGROPECUARIA"
11872;2012;263;"MINAS ABERTA"
11873;2012;767;"RESERVA DE BENEFICIOS"
11874;2012;228;"PESQUISA, DESENVOLVIMENTO E INOVACAO"
11875;2013;729;"PROCESSO LEGISLATIVO"
11876;2016;729;"PROCESSO LEGISLATIVO"
11877;2016;701;"APOIO A ADMINISTRACAO PUBLICA"
11878;2015;734;"PRESTACAO JURISDICIONAL MILITAR"
11879;2013;734;"PRESTACAO JURISDICIONAL MILITAR"
11880;2014;734;"PRESTACAO JURISDICIONAL MILITAR"
11881;2016;703;"PROCESSO JUDICIARIO"
11882;2014;714;"AQUISICAO, CONSTRUCAO, REPAROS DE BENS IMOVEIS"
11883;2014;711;"REPRESENTACAO JURIDICA DO ESTADO"
11884;2013;726;"ACESSO A JUSTICA"
11885;2014;175;"QUALIDADE E PRODUTIVIDADE DO GASTO"
11886;2015;273;"PRESERVACAO DA MEMORIA TECNICO-CIENTIFICA NO AMBITO DO PODER EXECUTIVO DO ESTADO DE MINAS GERAIS"
11887;2013;27;"MOBILIZACAO PARA O DESENVOLVIMENTO MINEIRO"
11888;2014;45;"GOVERNO EFICIENTE"
11889;2014;280;"GESTAO DA ESTRATEGIA GOVERNAMENTAL"
11890;2015;760;"CAPACITACAO E ORIENTACAO NA GESTAO DOS RECURSOS PUBLICOS"
11891;2014;165;"LEITE PELA VIDA"
11892;2013;292;"DESENVOLVIMENTO DA INFRAESTRUTURA GOVERNAMENTAL"
11893;2015;260;"ELABORACAO DE ESTUDOS E PROJETOS DE POLITICAS PUBLICAS E PESQUISA APLICADA"
11894;2015;21;"GESTAO INTEGRADA DE DEFESA SOCIAL"
11895;2015;743;"SERVICO ESPECIAL DE SEGURANCA"
11896;2015;20;"INFRAESTRUTURA DE DEFESA SOCIAL"
11897;2014;297;"ENSINO E TREINAMENTO DOS PROFISSIONAIS DO SISTEMA DE DEFESA SOCIAL"
11898;2015;34;"MINAS MAIS SEGURA"
11899;2014;139;"PROGRAMA DE APOIO A AMPLIACAO E A MELHORIA DOS SISTEMAS PRISIONAL E SOCIOEDUCATIVO"
11900;2013;778;"PROGRAMA ESTADUAL DE ASSISTENCIA AO PECULIO DOS SERVIDORES DO ESTADO DE MINAS GERAIS"
11901;2014;239;"GESTAO DO SISTEMA UNICO DE SAUDE"
11023;2001;871;"IMPLEMENTACAO DA POLITICA DE DESPORTO E LAZER"
11024;1995;42;"ENSINO FUNDAMENTAL"
11025;2001;785;"PLANEJAMENTO E CONSULTORIA TECNICA AO SISTEMA DE TELECOMUNICACOES"
11026;2001;783;"PROMOCAO DA RADIODIFUSAO"
11027;1995;48;"CULTURA"
11028;1995;75;"SAUDE"
11029;1995;81;"ASSISTENCIA"
11030;2001;510;"ENSINO EM LEITE E DERIVADOS"
11031;2000;479;"PREVENCAO AO USO DE ENTORPECENTES"
11032;1998;66;"NORMATIZACAO E FISCALIZACAO DA ATIVIDADE EMPRESARIAL"
11033;1998;59;"REGIOES METROPOLITANAS"
11034;2001;649;"PRESERVACAO DO MEIO AMBIENTE"
11035;2001;805;"DISTRIBUICAO DE ENERGIA"
11036;2000;337;"PROGRAMA DE MOBILIZACAO DE COMUNIDADES"
11037;2000;441;"COORD.DA POLITICA DE APOIO AO PORTADOR DE DEFICIENCIA"
11038;2001;806;"ENERGIA HIDRAULICA"
11039;2000;764;"PRODUCAO DE SERVICOS GRAFICOS"
11040;2000;332;"PROMOCAO DE ASSISTENCIA SOCIAL"
11041;1995;53;"RECURSOS MINERAIS"
11042;2001;365;"ASSISTENCIA COMPLEMENTAR AO SEGURADO"
11043;2000;720;"ASSISTENCIA TECNICA E EXTENSAO RURAL"
11044;2000;715;"PROGRAMA DE DESENVOLVIMENTO REGIONAL DO JAIBA"
11045;2001;664;"INFORMACOES TECNOLOGICAS"
11046;2000;840;"GERENCIAMENTO TECNICO DE OBRAS"
11047;2000;208;"SISTEMA DE TRIBUTACAO E ADMINISTRACAO TRIBUTARIA"
11048;1997;88;"TRANSPORTE RODOVIARIO"
11049;1995;15;"PRODUCAO ANIMAL"
11050;1999;14;"PRODUCAO VEGETAL"
11051;1996;10;"CIENCIA E TECNOLOGIA"
11052;2001;741;"PROMOCAO DO DESENVOLVIMENTO INDUSTRIAL"
11053;2000;514;"CAPACITACAO PROFISSIONAL"
11054;2002;665;"PESQUISAS E SERVICOS TECNOLOGICOS"
11055;1995;93;"TRANSPORTES ESPECIAIS"
11056;2000;801;"GAZ NATURAL"
11057;1998;38;"PROGRAMA A CARGO DE ESTADOS E MUNICIPIOS"
11058;1999;13;"ORGANIZACAO AGRARIA"
11059;1997;15;"PRODUCAO ANIMAL"
11060;1997;18;"PROMOCAO E EXTENSAO RURAL"
11061;2001;771;"DESENVOLVIMENTO DE NEGOCIOS"
11062;2000;550;"ESTUDOS HISTORICOS E CULTURAIS"
11063;2000;214;"ESTUDOS MUNICIPAIS E METROPOLITANOS"
11064;2000;784;"ADEQUACAO DO SISTEMA DE RADIODIFUSAO"
11065;2000;201;"SISTEMA CENTRAL DE PLANEJAMENTO E ORCAMENTO DO ESTADO"
11066;2001;204;"REGIONAIS ADMINISTRATIVAS"
11067;2000;303;"SERVICOS TECNICOS DE SEGURANCA"
11068;2000;709;"CERTIFICACAO, PADRONIZACAO E CLASSIFICACAO DE PRODUTOS AGRICOLAS"
11069;2000;542;"ACAO MUSEOLOGICA"
11070;2000;541;"ACAO ARQUIVISTICA"
11071;2001;541;"ACAO ARQUIVISTICA"
11072;1996;41;"EDUCACAO DA CRIANCA DE 0 A 6 ANOS"
11073;2002;777;"OBRIGACOES ESPECIAIS"
11074;2007;540;"ARRANJOS PRODUTIVOS LOCAIS"
11075;1996;53;"RECURSOS MINERAIS"
11076;1996;54;"RECURSOS HIDRICOS"
11077;1999;0;"SEM DESCRICAO"
11078;2000;0;"SEM DESCRICAO"
11079;2000;643;"APOIO AO SANEAMENTO AMBIENTAL"
11080;2002;601;"PLANEJAMENTO, COORDENACAO E ACOMPANHAMENTO DE PROJETOS HABITACIONAIS URBANOS"
11081;1999;38;"PROGRAMA A CARGO DE ESTADOS E MUNICIPIOS"
11082;2002;745;"APOIO CREDITICIO A ATIVIDADE INDUSTRIAL"
11083;2002;472;"EXERCICIO DA POLICIA JUDICIARIA"
11084;2002;412;"ATENDIMENTO HOSPITALAR E AMBULATORIAL GERAL"
11085;2002;210;"SUPERVISAO E COORDENACAO SUPERIOR"
11086;2002;201;"SISTEMA CENTRAL DE PLANEJAMENTO E ORCAMENTO DO ESTADO"
11087;2002;216;"SERVICOS DE ESTATISTICA E INFORMACOES"
11088;2002;334;"ASSISTENCIA SOCIAL A CRIANCA E AO ADOLESCENTE"
11089;2002;650;"OUVIDORIA AMBIENTAL"
11090;2002;661;"DESENVOLVIMENTO CIENTIFICO E TECNOLOGICO"
11091;2001;839;"SANEAMENTO AMBIENTAL DAS BACIAS DO RIBEIRAO ARRUDAS E DO ONCA"
11092;2003;742;"FORMACAO TECNICA PARA OS SETORES DA INDUSTRIA, COMERCIO E SERVICOS"
11093;2002;706;"DEFESA SANITARIA VEGETAL E ANALISE LABORATORIAL"
11094;2002;712;"DESENVOLVIMENTO DA AGRICULTURA IRRIGADA"
11095;2003;234;"PROGRAMA PILOTO DE APOIO A REFORMA AGRARIA - PARATERRA"
11096;2002;762;"PROMOCAO DO DESENVOLVIMENTO DO TURISMO"
11097;2002;767;"EXPLORACAO DE LOTERIAS"
11098;2002;871;"IMPLEMENTACAO DA POLITICA DE DESPORTO E LAZER"
11099;2003;304;"CONTROLE E SEGURANCA DE TRANSITO"
11100;2004;315;"ATENCAO A SAUDE DO SEGURADO"
11101;2004;320;"REPRESENTACAO JURIDICA DO ESTADO"
11102;2004;222;"ABRIGAMENTO DE CRIANCAS E ADOLESCENTES"
11103;2003;474;"ASSISTENCIA JUDICIAL"
11104;2003;50;"IMPLEMENTACAO DO PLANO SETORIAL DE INFORMATIZACAO"
11105;2003;218;"PROMOCAO DO DESENVOLVIMENTO MUNICIPAL"
11106;2003;603;"APOIO HABITACIONAL"
11107;2003;410;"GERENCIAMENTO DA REDE HOSPITALAR E AMBULATORIAL"
11108;2003;715;"PROGRAMA DE DESENVOLVIMENTO REGIONAL DO JAIBA"
11109;2003;406;"PRODUCAO DE CONHECIMENTO CIENTIFICO"
11110;2003;446;"QUALIFICACAO PROFISSIONAL"
11111;2005;2;"OBRIGACOES ESPECIAIS"
11112;2003;782;"PROMOCAO DA TELEFONIA RURAL"
11113;2003;833;"CONSTRUCAO E PAVIMENTACAO DE RODOVIAS"
11114;1996;99;"RESERVA DE CONTINGENCIA"
11115;2004;325;"JULGAMENTO ADMINISTRATIVO DE DIREITOS RECLAMADOS"
11116;2004;390;"ASSISTENCIA JURIDICA"
11117;2004;618;"AJUSTE ESTRUTURAL DO ESTADO"
11118;2005;35;"CENTRO ADMINISTRATIVO DO GOVERNO DE MINAS GERAIS"
11119;2004;78;"ASSISTENCIA HEMATOLOGICA E HEMOTERAPICA"
11120;2004;567;"MINAS, CAPITAL DO CONHECIMENTO"
11121;2004;380;"FOMENTO AO TURISMO MINEIRO"
11122;2004;455;"PROMOCAO E DIVULGACAO DO TURISMO MINEIRO"
11123;2004;311;"INCLUSAO DIGITAL"
11124;2004;257;"AMPLIACAO E ADEQUACAO DE INSTALACOES FISICAS"
11125;2005;36;"AUXILIO AOS MUNICIPIOS EM ACOES EMERGENCIAIS E OBRAS INFRA-ESTRUTURAIS"
11126;2004;111;"FORMACAO DE RECURSOS HUMANOS PARA AREA CULTURAL"
11127;2006;688;"PROGRAMA DE COMBATE A POBREZA RURAL"
11128;2007;582;"PROCESSO JUDICIARIO"
11129;2004;281;"COOPERACAO ESTADO E MUNICIPIO"
11130;2004;310;"UNIVERSALIZACAO E MELHORIA DO ENSINO MEDIO"
11131;2004;407;"AGROMINAS: AGREGACAO DE VALOR E DIVERSIFICACAO DE CAFE"
11132;2004;616;"PROMOCAO E EXTENSAO RURAL"
11133;2004;530;"MAPEAMENTO GEOLOGICO DO ESTADO DE MINAS GERAIS"
11134;2004;576;"DESENVOLVIMENTO MINERO-METALURGICO"
11135;2004;560;"APORTE DE CAPITAL"
11136;2006;161;"ATENDIMENTO HOSPITALAR AMBULATORIAL E EMERGENCIAL"
11137;2006;214;"SISTEMA DE SAUDE DOS MILITARES"
11138;2007;309;"ASSISTENCIA AO MILITAR"
11139;2007;376;"REAPARELHAMENTO E MODERNIZACAO DA POLICIA CIVIL"
11140;2005;183;"ADMINISTRACAO DE PALACIOS"
11141;2005;187;"COORDENACAO E ASSESSORAMENTO SUPERIOR"
11142;2004;347;"REESTRUTURACAO DA PLATAFORMA LOGISTICA E DE TRANSPORTES DA REGIAO METROPOLITANA DE BELO HORIZONTE - RMBH"
11143;1996;14;"PRODUCAO VEGETAL"
11144;2007;528;"CONSTRUCAO E REFORMA DE UNIDADES PREDIAIS - FUNED"
11145;2008;191;"PROJETO DE COMBATE A POBREZA RURAL - PCPR"
11146;2008;41;"QUALIDADE E PRODUTIVIDADE DO GASTO SETORIAL"
11147;2005;284;"RESTRUTURACAO E MODERNIZACAO DA SEF - PNAFE/ BID/ ESTADO DE MINAS GERAIS"
11148;2005;326;"GERENCIAMENTO DAS ATIVIDADES DE FISCALIZACAO E DE TRIBUTACAO ESTADUAL"
11149;2007;353;"AVALIACAO EDUCACIONAL"
11150;2007;328;"MELHORIA E AMPLIACAO DO ENSINO FUNDAMENTAL"
11151;2005;412;"GERACAO DE CONHECIMENTOS CIENTIFICOS E BIOTECNOLOGICOS"
11152;2005;80;"SANEAMENTO BASICO: MAIS SAUDE PARA TODOS"
11153;2005;142;"GESTAO DA MELHORIA DA QUALIDADE AMBIENTAL"
11154;2005;83;"ESTUDOS E PESQUISAS EM HEMATOLOGIA E HEMOTERAPIA E DESENVOLVIMENTO DE RECURSOS HUMANOS"
11155;2005;636;"PRO MG - PROGRAMA DE RECUPERACAO E MANUTENCAO RODOVIARIA DO ESTADO DE MINAS GERAIS"
11156;2008;35;"PRO-ACESSO"
11157;2008;128;"PROGRAMA DE MANUTENCAO DA REDE RODOVIARIA"
11158;2006;304;"EDUCACAO PROFISSIONAL DE SEGURANCA PUBLICA"
11159;2005;281;"COOPERACAO ESTADO E MUNICIPIO"
11160;2005;152;"CRESCER PARA A VIDA E PARA O TRABALHO."
11161;2005;143;"PRESERVACAO DE BENS CULTURAIS"
11162;2005;367;"DESENVOLVIMENTO DO ENSINO FUNDAMENTAL - ESCOLA SANDOVAL SOARES DE AZEVEDO"
11163;2005;350;"DESENVOLVIMENTO INDUSTRIAL DO ESTADO"
11164;2005;580;"PROMOCAO DO DESENVOLVIMENTO COMERCIAL E DOS SERVICOS"
11165;2005;121;"COMERCIALIZACAO DE JORNAL E SERVICOS GRAFICOS EM GERAL."
11166;2006;287;"GOVERNANCA ELETRONICA"
11167;2006;509;"REGIONALIZACAO DA ASSISTENCIA A SAUDE."
11168;2006;546;"ATENCAO A SAUDE"
11169;2006;213;"LARES GERAES"
11170;2006;143;"PRESERVACAO DE BENS CULTURAIS"
11171;2008;703;"PROCESSO JUDICIARIO"
11172;2005;194;"DIREITOS INDIVIDUAIS, COLETIVOS, DIFUSOS E SEGURANCA DO CIDADAO"
11173;2005;259;"REESTRUTURACAO DO SISTEMA DE PLANEJAMENTO E GESTAO METROPOLITANA."
11174;2005;207;"CIRCUITOS TURISTICOS"
11175;2005;64;"ACOES DE DEFESA CIVIL NOS MUNICIPIOS MINEIROS"
11176;2006;35;"CENTRO ADMINISTRATIVO DO ESTADO DE MINAS GERAIS"
11177;2005;211;"PRESTACAO PREVIDENCIARIA"
11178;2006;183;"ADMINISTRACAO DE PALACIOS"
11179;2006;196;"REPRESENTACAO E DEFESA DOS INTERESSES DO ESTADO DE MINAS GERAIS EM BRASILIA"
11180;2005;219;"OFERTA DE GAS NATURAL"
11181;2005;538;"EXPORTA MINAS"
11182;2005;567;"MINAS, CAPITAL DO CONHECIMENTO"
11183;2006;517;"DEFESA SANITARIA"
11184;2006;614;"ACOES EMERGENCIAIS DE SANEAMENTO"
11185;2006;269;"ALIMENTACAO ESCOLAR"
11186;2006;91;"CIDADAO NOTA DEZ"
11187;2008;113;"DESENVOLVIMENTO SUSTENTAVEL DE RECURSOS HIDRICOS"
11188;2005;680;"PROGRAMA M QUINAS PARA O DESENVOLVIMENTO"
11189;2006;11;"PROCESSO LEGISLATIVO"
11190;2006;621;"MODERNIZACAO DO SISTEMA DE CONTROLE EXTERNO DO TRIBUNAL DE CONTAS DO ESTADO DE MINAS GERAIS"
11191;2005;546;"ATENCAO A SAUDE"
11192;2006;75;"GESTAO DE RECURSOS HIDRICOS"
11193;2006;123;"PROGRAMA DE MANUTENCAO DA REDE RODOVIARIA"
11194;2008;112;"GOVERNANCA METROPOLITANA"
11195;2008;2;"AMPLIACAO DA PROFISSIONALIZACAO DE GESTORES PUBLICOS"
11196;2008;168;"REDE MINEIRA DO CONHECIMENTO"
11197;2008;57;"PROGRAMA DE AUMENTO DA CAPACIDADE E SEGURANCA DOS CORREDORES DE TRANSPORTE"
11198;2006;569;"PROMOCAO E DESENVOLVIMENTO DO ARTESANATO EM MINAS GERAIS"
11199;2008;222;"FORTALECIMENTO INSTITUCIONAL PARA A GESTAO FISCAL"
11200;2007;125;"PROGRAMA DE OPERACAO DE VIA - OPERVIA"
11201;2007;155;"MELHORIA DA INFRA-ESTRUTURA DOS ACESSOS VIARIOS"
