id_material_servico;cd_material_servico;nome
4143;65220633;"SUPORTE PARA APARELHOS/EQUIPAMENTOS ODONTO -"
4144;37100092;"MISTURADOR DE RACAO -"
4145;70450919;"ACETATO PARA IMPRESSORA -"
3176;38071819;"SEPARADOR PARA EQUIPAMENTOS DE ESTRADAS -"
3177;36100765;"BASE DE CORTE PARA GUILHOTINA, INDUSTRIA GRAFICA -"
3178;64270017;"RANITIDINA CLORIDRATO -"
3179;39600491;"GONGO (CAMPAINHA) PARA ELEVADOR -"
3180;64030032;"COBAMAMIDA -"
3181;49400142;"BOMBA PARA TESTE DE EXTINTOR DE INCENDIO -"
3182;65202805;"SOLDA LIQUIDA PRATA/ESTANHO COM FLUXO -"
3183;64040038;"OCTREOTIDA -"
3184;68200951;"FENOLFTALEINA -"
3185;74951769;"ROLO DE FUSAO PARA MAQUINA DE REPROGRAFIA -"
3186;39200060;"CARRO ARMAZEM PARA MOVIMENTACAO DE MATERIAL -"
3187;37751093;"GUIA PARA PICADEIRA/ATOMIZADOR/NEBULIZADOR -"
3188;64470288;"POLIVITAMINAS A, PEDIATRICA -"
3189;36990159;"SONDA PARA EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
3190;64550036;"ENOXAPARINA -"
3191;42200237;"LANTERNA DE MERGULHO -"
3192;36500720;"GRADE PARA CAIXA PRIMARIA -"
3193;64160068;"ETAMBUTOL -"
3194;37750577;"MANGOTE PARA BOMBA COSTAL MOTORIZADA/ATOMIZADOR -"
3195;65173759;"BUCHA PARA EQUIPAMENTOS MEDICO-HOSPITALARES -"
3196;62100050;"LUMINARIA DE EMERGENCIA -"
3197;73300667;"LEITEIRA -"
3198;37752642;"RECIPIENTE PARA EQUIPAMENTOS DE UBV -"
3199;84800399;"TENIS EDUCACAO FISICA PMMG -"
3200;65300459;"CARRINHO HOSPITALAR -"
3201;64830187;"ZIPRASIDONA -"
3202;64840018;"DONEPEZIL -"
3203;64670120;"ETILFEDRINA, CLORIRATO -"
3204;42100100;"HIDRANTE -"
3205;53400259;"JOGO DE NUMEROS -"
3206;64982173;"VALSARTANA + ASSOCIACOES -"
3207;36990566;"VENTOINHA PARA DRAGEADEIRA -"
3208;38071487;"PORTADOR DO INVERSOR EQUIPAMENTOS DE ESTRADAS -"
3209;80100074;"SOLVENTE LIMPADOR DE BLANQUETAS PARA IMPRESSORAS -"
3210;64470237;"BETACAROTENO + ACIDO ASCORBICO + ASSOCIACOES -"
3211;65191145;"DRILL DO AFASTADOR -"
3212;25350498;"MARCADOR DE OLEO USO VEICULAR -"
3213;59770015;"ESCOVA DE CONTATO -"
3214;53300319;"JUNTA DE AMIANTO HIDRAULICO -"
3215;23600217;"VEICULO PARA TRANSPORTE DE CADAVER -"
3216;73500232;"CONJUNTO DE COPOS -"
3217;84800267;"TECIDO PARA PMMG -"
3218;59650192;"PEDESTAL PARA MICROFONE -"
3219;66300444;"DISPLAY PARA SONDAS -"
3220;53400089;"TAMBOR -"
3221;65180526;"BACIA INOX PARA USO HOSPITALAR -"
3222;68101457;"AGAR SANGUE DE CARNEIRO -"
3223;39900029;"PALLET -"
3224;38071690;"CAIXA DE DIRECAO PARA EQUIPAMENTOS DE ESTRADAS -"
3225;73200360;"MAQUINA PARA DESCASCAR LEGUMES/TUBERCULOS -"
3226;42400058;"CINTO SEGURANCA -"
3227;25100890;"RETROVISOR USO VEICULAR -"
3228;41600282;"PROTETOR TERMICO P/EQUIPAM.CONDICIONAMENTO DE AR-"
3229;64890090;"ALCOOL, USO MEDICINAL -"
3230;75300036;"CADERNETA DE NOTAS/ANOTACAO -"
3231;16800060;"GANCHO,TRANSPORTE CARGA EXTERNA PARA AERONAVES -"
3232;64470318;"UBIDECARENONA (COENZIMA Q10) -"
3233;68500017;"ANTICORROSIVO - (ADITIVO)"
3234;65400453;"GANCHOS PARA USO OFTALMOLOGICO -"
3235;78200253;"BOLAS NUMERADAS -"
3236;84650338;"KIT ESCOLAR -"
3237;84800275;"GANDOLA UNIFORME OPERACIONAL PMMG -"
3238;34190040;"FRIZADEIRA -"
3239;65400054;"ARMACOES PARA OCULOS -"
3240;25200313;"TRAMBULADOR USO VEICULAR -"
3241;10103848;"BARRA DE PERCUSSAO PARA REVOLVER"
3242;65400070;"LENTES OFTALMOLOGICAS -"
3243;66401321;"MICROTUBOS PARA USO LABORATORIO -"
3244;66750105;"NIVEL DE PRECISAO USO TOPOGRAFICO -"
3245;64110109;"LUGOL -"
3246;25401025;"CAPAS PARA BANCO DE VEICULOS -"
3247;74950037;"CILINDRO PARA MAQUINA DE REPROGRAFIA -"
3248;76100146;"TELECURSO -"
3249;64980103;"SINVASTATINA -"
3250;65151453;"KIT DE MONITORIZACAO DE PRESSAO INVASIVA -"
3251;36991023;"SELO PARA EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
3252;64740200;"CLORIDRATO DE ARTICAINA+ADRENALINA -"
3253;65230230;"ESPECIMETRO USO ODONTO -"
3254;65320042;"TANGA PARA RECEM-NASCIDO, DESCARTAVEL -"
3255;65200110;"LIGAS DE METAIS PARA USO ODONTO -"
3256;64480062;"METILCELULOSE -"
3257;64991474;"ACETATO DE MEDROXIPROGESTERONA, USO VETERINARIO -"
3258;25350145;"CILINDRO DA IGNICAO VEICULAR -"
3259;25351451;"INTERRUPTOR USO PARA MOTOCICLETA -"
3260;25101943;"FORRO DE PORTA USO VEICULAR -"
3261;66402093;"CARTAO CARBONADO P/APARELHO CONTADOR DE CELULAS -"
3262;65202864;"KIT POLIMENTO E/OU ACABAMENTO USO ODONTO-"
3263;59750901;"CAIXA DE DERIVACAO -"
3264;58350063;"EQUALIZADOR DE SOM -"
3265;73400025;"GARFO -"
3266;51300141;"SERRA MARMORE -"
3267;47300477;"ENGATE RAPIDO -"
3268;68109024;"GALARDIN -"
3269;51800322;"JOGO CHAVE TIPO TORX -"
3270;61050229;"CHAVE TRIANGULO, ESTRELA, TRIFASICA -"
3271;68109083;"KIT PARA CALIBRACAO ESPECTRAL -"
3272;26100096;"PNEUS PARA BICICLETAS -"
3273;64910067;"GLICEROL (ASSOC.) -"
3274;77300254;"GRAVADOR DE FITA TIPO DOMESTICO -"
3275;39200043;"PALETEIRA -"
3276;38073307;"TETO PARA EQUIPAMENTOS DE ESTRADAS -"
3277;25351478;"SOQUETE FAROL PARA MOTOCICLETA -"
3278;68102178;"REAGENTE LIPASE -"
3279;38071894;"ESTICADOR DA CORREIA EQUIPAMENTOS DE ESTRADAS -"
3280;66400279;"CUBETA PLASTICA PARA COAGULOMETRO -"
3281;36991635;"COROA P/EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
3282;64290018;"LOPERAMIDA, CLORIDRATO -"
3283;68201419;"CORANTE PARA GRAMADOS ESPORTIVOS -"
3284;25401050;"TECIDO USO VEICULAR -"
3285;41600339;"RETENTOR EQUIPAMENTO REFRIGER/CONDICIONAMENTO AR-"
3286;37751077;"KIT EXTRATOR PARA PICADEIRA -"
3287;76300013;"JORNAL -"
3288;58971548;"PLACA PARA CENTRAL TELEFONICA -"
3289;89200080;"CEREAIS -"
3290;62300059;"REDUTOR DE ROSCA PARA LAMPADAS -"
3291;25900145;"CONJUNTO MANIFOLD AUTOMOTIVO -"
3292;42200199;"BALAO DE LEVANTAMENTO -"
3293;58350489;"PROCESSADOR DE AUDIO -"
3294;37700120;"COCHO -"
3295;45100179;"BIDE -"
3296;77300335;"RECEIVER -"
3297;64010082;"DEFLAZACORT -"
3298;64370097;"FUMARATO DE FORMOTEROL -"
3299;65156943;"TUBO REATIVO -"
3300;32350031;"FIO DO INTERRUPTOR DA MOTOSSERRA -"
3301;71050809;"MESA PARA REFEITORIO -(I)"
3302;53400151;"FERROLHO -"
3303;37750798;"PRATO GIRATORIO PARA ROCADEIRA -"
3304;15600424;"CONTRAPINO PARA AERONAVES -"
3305;65153928;"FIO GUIA -"
3306;64820041;"FLURAZEPAM -"
3307;25100610;"ENCAIXE USO VEICULAR -"
3308;36992127;"DISTANCIAL P/EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
3309;65201434;"CASQUETE ORTODONTICO -"
3310;74952161;"LEQUE DA SEGUNDA ALIMENTACAO P/DUPLICADOR"
3311;85100072;"BASE FACIAL -"
3312;65153189;"AGULHA PARA CATETERISMO -"
3313;36950262;"BANCA PARA DISCOS, PARA INDUSTRIA DE JOIAS -"
3314;68202016;"KIT TESTE RAPIDO -"
3315;65154703;"MARCADOR PARA INSTRUMENTAL CIRURGICO -"
3316;68109261;"INFUSO CEREBRO CORACAO (BHI)-"
3317;65201043;"COROAS USO ODONTO -"
3318;65200195;"MANDRIL ODONTOLOGICO -"
3319;58050191;"BLOQUEADOR DE LINHA TELEFONICA -"
3320;80100244;"MASSAS DE APARELHAR SUPERFICIE DE MADEIRA -"
3321;20900325;"PONTEIRA (BICO) PARA MANGUEIRAS DE MOTOR DE POPA -"
3322;39200094;"CARRINHO INDUSTRIAL -"
3323;78200270;"JOGO DE DOMINO -"
3324;25350617;"DISSIPADOR DA IGNICAO VEICULAR -"
3325;59620315;"PAINEL DE SENHA SEQUENCIAL -"
3326;70350620;"MONITOR - (ITENS DESATIVADOS)"
3327;39200116;"EMPILHADEIRA ELETRICA -"
3328;64240053;"LEUPROLIDA ACETATO -"
3329;73100285;"FOGAREIRO -"
3330;49100041;"MAQUINA DE MONTAGEM E DESMONTAGEM DE PNEUS -"
3331;65152131;"AGULHA HIPODERMICA REUSAVEL -"
3332;16900081;"TUBO PARA MOTOR DE AERONAVE -"
3333;16900120;"PALHETA PARA MOTOR DE AERONAVE-"
3334;64982823;"MENOTROPINA -"
3335;68109229;"SORO POLIVALENTE -"
3336;65154142;"ELETRODO TEMPORARIO PARA MARCA PASSO CARDIACO"
3337;25201085;"CARCACA DO ACELERADOR MOTOCICLETA -"
3338;41100255;"FREEZER PARA USO LABORATORIO -"
3339;56400276;"FRISO PARA PISO -"
3340;65157990;"LAMINA DE SHAVER-"
3341;64190021;"VIMBLASTINA, SULFATO -"
3342;59620447;"MOTOR AUTOMATIZADOR -"
3343;66400104;"APARELHO LANCETADOR -"
5175;71050396;"ARMARIO PARA COZINHA -(II)"
5176;75100975;"FITA SIMILAR PARA MAQUINA DE DATILOGRAFIA -"
5177;66250544;"ALICATE MEDICAO -"
5178;43100015;"COMPRESSOR DE AR -"
5179;25350471;"MOTOR PARA LIMPADOR DE PARA-BRISAS VEICULAR -"
5180;83400060;"UMBRELAS PARA TOPOGRAFOS -"
5181;25300237;"CILINDRO MESTRE DE FREIO VEICULAR -"
5182;52100014;"MICROMETRO -"
5183;75300605;"PAPEL MANTEIGA -"
5184;25950070;"KIT PARA MONTAGEM DE CELA -"
5185;84050225;"BERMUDA MASCULINA -"
5186;61400106;"BATERIA RECARREGAVEL -"
5187;66300436;"REFRATOMETRO -"
5188;80100015;"TINTA PARA USO IMOBILIARIO -"
5189;99050072;"PLACAS DE ADVERTENCIA NO TRANSITO -"
5190;29100089;"AGULHA DO CARBURADOR VEICULAR -"
5191;38970228;"BICO INJETOR EQUIPAMENTOS DIVERSOS DE CONSTRUCAO -"
5192;36101451;"SUPORTES PARA MAQUINAS GRAFICAS -"
5193;47100010;"TUBOS METALICOS, RIGIDOS -"
5194;45100527;"RABICHO HIDRAULICO -"
5195;25200348;"ENGRENAGEM PARA CAIXA DE CAMBIO VEICULAR -"
5196;25301128;"REPARO DO SISTEMA DE FREIO VEICULAR -"
5197;73500470;"PRATO - AVULSO -"
5198;73500364;"XICARA -"
5199;38072874;"BOMBA MANUAL PARA EQUIPAMENTOS -"
5200;38072270;"FLANGE PARA EQUIPAMENTOS DE ESTRADAS -"
5201;25310100;"ARTICULACAO DO SISTEMA DE DIRECAO VEICULAR -"
5202;47300361;"JUNTAS DE REDUCAO -"
5203;38970210;"ELEMENTO EQUIPAMENTOS DIVERSOS DE CONSTRUCAO -"
5204;25310232;"KIT COMPLETO PARA DIRECAO HIDRAULICA VEICULAR -"
5205;65150015;"DISPOSITIVO PARA PUNCAO VENOSA PERIFERICA COM ASA-"
5206;75300206;"ETIQUETA, MULTIUSO -"
5207;75300656;"ETIQUETA PARA PASTA SUSPENSA -"
5208;25350781;"PALHETA LIMPADOR VEICULAR -"
5209;59610026;"TRANSISTOR -"
5210;10050051;"REVOLVER -"
5211;66403189;"CUBA PARA AQUECER PARAFINA -"
5212;74951815;"PAINEL PARA MAQUINA REPROGRAFICA -"
5213;68607741;"AMILORIDA CLORIDRATO DIHIDRATADA- P/TRANSFORMACAO-"
5214;25600656;"GUIA VALVULA PARA MOTOCICLETA -"
5215;64770095;"CLORIDRATO DE PAROXETINA -"
5216;75301148;"LIVRO DE PONTO -"
5217;43300022;"FILTROS REGULADORES/LUBRIFICADORES -"
5218;84100249;"COLETE FEMININO -"
5219;68607768;"CONDROITINA SULFATO - PARA TRANSFORMACAO -"
5220;65300211;"POLTRONA PARA HEMODIALISE -"
5221;65150058;"DILATADOR URETERAL-"
5222;65150643;"SERINGA DE VIDRO -"
5223;65151127;"TUBO DE LATEX PARA SUCCAO DE SANGUE -"
5224;62400134;"LAMPADA ESPECIFICA P/EQUIPAMENTO E INSTRUMENTO -"
5225;34310010;"TRANSFORMADOR PARA SOLDA -"
5226;49100106;"VULCANIZADOR PARA PNEUS E CAMARAS DE AR -"
5227;38070189;"CONTATO PARA EQUIPAMENTOS DE ESTRADAS -"
5228;25310143;"PIVO DO SISTEMA DE SUSPENSAO VEICULAR -"
5229;53150112;"GRAMPOS PARA CERCAS -"
5230;25350455;"MARCADOR USO VEICULAR -"
5231;68600690;"LANOLINA -"
5232;68607717;"GENFIBROZILA - PARA TRANSFORMACAO -"
5233;64030083;"ALFATRADIOL -"
5234;25350730;"BICO DO SISTEMA DE INJECAO ELETRONICA VEICULAR -"
5235;45100039;"PIA -"
5236;65183550;"APARELHO DE MOVIMENTO PASSIVO CONTINUO (CPM) -"
5237;36100781;"CILINDRO PARA FOTOCOPIADORA, INDUSTRIA GRAFICA -"
5238;68100485;"DETECCAO DE ANTIBIOTICOS -"
5239;74951300;"LENCOL (MEMBRANA) PARA MAQUINA DE CALCULAR -"
5240;59400129;"TERMINAL PARA CABO ELETRICO -"
5241;65190823;"DISSECTOR/MICRODISSECTOR -"
5242;78200326;"BRINQUEDO EDUCATIVO -"
5243;66300320;"MEDIDOR DE PH, ORP E TEMPERATURA -"
5244;51300044;"ESMERILHADEIRA -"
5245;65180607;"VENTILOMETRO DE WRIGHT -"
5246;65190025;"ANUSCOPIO -"
5247;59650036;"FONE -"
5248;51200104;"COLHER DE PEDREIRO -"
5249;65170571;"REVESTIMENTO PARA EQUIPAMENTOS MED./HOSP -"
5250;59751339;"TERMINAL ELETROCALHA -"
5251;25351613;"ESCOVA DO ALTERNADOR VEICULAR -"
5252;73300195;"GARRAFA TERMICA -"
5253;65210360;"CONSULTORIO ODONTOLOGICO COMPLETO -"
5254;36100285;"MAQUINA PARA DOURAR -"
5255;98550268;"DISJUNTORES EM GERAL - OBRAS -"
5256;74900218;"MIMEOGRAFO -"
5257;73300152;"PEGADOR PARA MASSAS -"
5258;75400146;"IMPRESSOS PERSONALIZADOS, USO IPSEMG -"
5259;68101007;"TRICLOROETILENO -"
5260;71250077;"ESTANTE PARA ALMOXARIFADO -(III)"
5261;65300262;"BIOMBO USO MEDICO HOSPITALAR -"
5262;66750687;"REBORDEADOR -"
5263;77300092;"GRAVADOR E REPRODUTOR DE AUDIO E VIDEO -"
5264;25350170;"CABO DE VELAS USO VEICULAR -"
5265;37750755;"CORPO DA BOMBA PULVERIZADORA/NEBULIZADOR -"
5266;49100025;"ALINHADOR DE DIRECAO -"
5267;76100340;"CONSOLIDACAO DAS LEIS DO TRABALHO -"
5268;66320364;"CELULA PARA EQUIPAMENTOS DE LABORATORIO -"
5269;76100367;"CODIGO PENAL -"
5270;68107781;"KIT PARA QUANTIFICACAO DE PROTEINA -"
5271;77300041;"TELEVISAO -"
5272;36101230;"TAMPA P/MAQUINAS E EQUIPAMENTOS INDUSTRIA GRAFICA-"
5273;95150099;"CHAPA PARA PISO -"
5274;51100312;"CORTADOR DE AZULEJO -"
5275;62100246;"PROJETOR USO ILUMINACAO (PERMANENTE) -"
5276;46100172;"PURIFICADOR DE AGUA -"
5277;65156196;"KIT PARA COLOCACAO DE IMPLANTES ORTOPEDICOS -"
5278;37751727;"ADAPTADOR PARA EQUIPAMENTOS DE UBV -"
5279;25201107;"CONDUITE DE EMBREAGEM VEICULAR -"
5280;25102214;"ESPELHO PARA RETROVISOR USO VEICULAR -"
5281;55100023;"PRANCHAO -"
5282;25200178;"DISCO DE EMBREAGEM USO VEICULAR -"
5283;73200050;"LIQUIDIFICADOR -"
5284;65201418;"PORTA-BROCA USO ODONTO -"
5285;65190580;"CURETA USO MEDICO/CIRURGICO -"
5286;65100212;"CURATIVO DE HIDROGEL -"
5287;65181123;"OTOSCOPIO -"
5288;65400348;"PROJETOR OPTOTIPO, LUMINOSO, USO OFTALMOLOGIA -"
5289;64170063;"GATIFLOXACINA -"
5290;68107773;"CALCIO CARBONATO -"
5291;25970178;"ANEL USO VEICULAR -"
5292;37750682;"HASTE PARA EQUIPAMENTOS AGRICOLAS/UBV -"
5293;37750666;"CABO P/NEBULIZADOR/ATOMIZADOR/CORTADOR DE GRAMA -"
5294;37751883;"SEMI-CARTER PARA EQUIPAMENTOS DE UBV -"
5295;85400017;"TOALHA DE PAPEL (suspenso para compra) -"
5296;35100150;"LAVADORA EXTRATORA -"
5297;35900130;"LAVADORA DE PRESSAO -"
5298;65154436;"AGULHA DE MENGHINI -"
5299;35950110;"ANIAGEM -"
5300;99990245;"MOTOCICLETA ACERVO -"
5301;68101627;"ALGICIDA DE CHOQUE -"
5302;25301144;"HASTE DO SISTEMA DE FREIO VEICULAR -"
5303;65171497;"CONICO PARA EQUIPAMENTOS MED./HOSP -"
5304;13750097;"GRANADA EXPLOSIVA PIMENTA - OC -"
5305;64130509;"RIFAMICINA SV SODICA -"
5306;42400856;"ROUPA DE PROTECAO ANTIBOMBA -"
5307;82050015;"MEDICAMENTOS DE URGENCIA -"
5308;61400149;"BATERIA PARA EQUIPAMENTO MEDICO/HOSPITALAR -"
5309;56100035;"CAL -"
5310;66500150;"LENTE DE AUMENTO -"
5311;66750385;"TEODOLITO ELETRONICO DIGITAL -"
5312;65400305;"CAIXA DE PRISMA -"
5313;37751468;"TANQUE PARA EQUIPAMENTOS DE UBV -"
5314;37751999;"PURIFICADOR DE AR PARA EQUIPAMENTOS DE UBV -"
5315;68201044;"NITRATO DE COBALTO (II) HEXAHIDRATADO -"
5316;49100335;"APARELHO PARA TESTE DE INDUZIDO -"
5317;75400545;"IMPRESSOS PERSONALIZADOS, USO FAOP -"
5318;41600509;"SELO DE VEDACAO PARA EQUIPAMENTO DE REFRIGERACAO -"
5319;38073250;"SEDE PARA EQUIPAMENTOS DE ESTRADAS -"
5320;72400307;"LIXEIRA (CONSUMO) -"
5321;64830063;"TIORIDAZINA, CLORIDRATO -"
5322;70100152;"PAINEL DE CONEXAO PARA REDE DE DADOS -"
5323;99050080;"PLACA LOCALIZADORA DE EXTINTOR DE INCENDIO -"
5324;65172361;"CAPSULA DO TERMOMETRO CONTATO P/INCUBADORA -"
5325;36990906;"CONTACTOR EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
5326;53300289;"FITA PARA VEDACAO -"
5327;81150016;"CAIXA DE MADEIRA -"
5328;72400013;"CESTO PARA ROUPAS -"
5329;64120120;"PENICILAMINA -"
5330;78300070;"EQUIPAMENTO PARA GINASIO DE EDUCACAO FISICA -"
5331;65221842;"KIT PARA FOTOPOLIMERIZADOR ODONTO -"
5332;37750550;"CHAPEU PARA ATOMIZADOR/NEBULIZADOR -"
5333;37751794;"INTERRUPTOR PARA EQUIPAMENTOS DE UBV -"
5334;73300756;"CESTO TELADO -"
5335;25500015;"PIVO DO SISTEMA DE SUSPENSAO VEICULAR -"
5336;65171799;"CANETA AUTOCLAVAVEL PARA ELETROCAUTERIO -"
5337;66750334;"DECALQUE -"
5338;68101546;"CLARIFICANTE E AUXILIAR DE FILTRACAO -"
5339;25330160;"CALOTA USO VEICULAR -"
5340;65181450;"ELETROCARDIOGRAFO -"
5341;59700130;"FITA ISOLANTE -"
5342;37751190;"KIT DO ARRANQUE P/EQUIPAMENTOS DE UBV -"
5343;70450633;"CARTUCHO SIMILAR DE TONER PARA IMPRESSORA -"
5344;52100693;"TRENA COM NIVEL -"
5345;85400041;"PAPEL HIGIENICO - (Suspenso para compra)"
5346;53150031;"PINO -"
5347;84150084;"CAPACETE TIPO SEGURANCA -"
5348;64720020;"DICLOFENACO DE POTASSIO -"
5349;36100200;"FOTO COPIADORA -"
5350;80400094;"ADESIVO INSTANTANEO PARA MATERIAIS RIGIDOS -"
5351;68201079;"LECTINA -"
5352;65080025;"CLORHOEXIDINE DEGERMANTE -"
5353;66300096;"ANALISADOR PORTATIL DE DIESEL -"
5354;37752413;"ADESIVO PARA EQUIPAMENTOS DE UBV -"
5355;37751239;"CORREIA PARA EQUIPAMENTO AGRICOLA/UBV -"
5356;78300436;"BARRA PARA ENCAIXE DE HALTERES/ANILHAS -"
5357;84150017;"KIT EPI -"
5358;70450420;"GAVETA PARA COPIADORA/IMPRESSORA -"
5359;75400448;"IMPRESSOS PERSONALIZADOS, USO FJP -"
5360;36992046;"EMBOLO PARA EQUIPAMENTOS INDUSTRIA FARMACEUTICA -"
5361;25602322;"ARTICULACAO BOMBA INJETORA -"
5362;25601164;"SELO VEDACAO BLOCO MOTOR AUTOMOTIVO DIESEL -"
5363;91600073;"CERA DE ABELHA -"
5364;68108427;"SORO FETAL BOVINO -"
5365;25200291;"COXIM DO SISTEMA TRANSMISSAO DE FORCA VEICULAR -"
5366;59300310;"MICROINTERRUPTOR"
5367;73100102;"MAQUINA PARA TORRAR E MOER CAFE, USO DOMESTICO -"
5368;56700407;"GARRA PARA FIXACAO DE VIDRO -"
5369;98250060;"PELICULA PARA SINALIZACAO VERTICAL - OBRAS -"
5370;71950052;"QUADRO DE AVISO -(III)"
5371;77200403;"CAPTADOR PARA INSTRUMENTOS MUSICAIS -"
5372;25602250;"CASQUILHO USO VEICULAR -"
5373;67600433;"REFLETOR PARA FLASH -"
5374;64150046;"INTERFERON ALFA-2B -"
5375;65191137;"GUIA DRILL DO AFASTADOR -"
5376;61500194;"PADRAO DE ENERGIA, COMPLETO -"
5377;37751921;"ASSENTO PARA EQUIPAMENTOS DE UBV -"
5378;37751034;"VIRABREQUIM PARA EQUIPAMENTOS DE UBV -"
5379;75400014;"ENVELOPE PADRONIZADO TIPO SACO -"
5380;75400022;"ENVELOPE PADRONIZADO PARA CORRESPONDENCIA -"
5381;66850029;"PIROMETRO -"
5382;41600533;"BASE DE SUSTENTACAO P/ AP DE AR CONDICIONADO -"
5383;41600894;"FILTRO DE AR PARA SISTEMA DE CIRCULACAO -"
5384;25900471;"SUSPENSOR DO ESCAPAMENTO USO VEICULAR -"
5385;89200209;"SUSTAGEM -"
5386;68606583;"RESORCINA PURA -"
5387;25100521;"TRAVESSA USO VEICULAR -"
5388;25101005;"BATENTE DO COMPRESSOR DO TANQUE CAMPINHAO PIPA -"
5389;62200259;"LANTERNA PARA TRATOR, GUINDASTE E EQUIPAMENTOS DE"
5390;51200473;"CHAVE CORRENTE PARA TUBOS -"
5391;66700221;"ESTOJO PARA ACONDICIONAMENTO DE BALANCA -"
5392;53650042;"ESPACADOR -"
5393;72900148;"TOALHEIRO PARA TOALHA DE TECIDO -"
5394;64981070;"FORMULA MANIPULADA -"
5395;75100223;"FITA PARA MAQUINAS DE CALCULAR -"
5396;65171373;"PRESILHA PARA EQUIPAMENTOS MEDICO-HOSPITALAR -"
5397;79100112;"SACO DESCARTAVEL PARA ASPIRADOR DE PO -"
5398;25601482;"FILTRO PARA MOTOR VEICULAR -"
5399;29900590;"BRONZINAS PARA MOTOR AUTOMOTIVO -"
5400;37751549;"RETENTOR PARA EQUIPAMENTOS DE UBV -"
5401;75400278;"IMPRESSOS PERSONALIZADOS, USO IPEM -"
5402;68101643;"SOLUCAO DE KARL FISCHER -"
5403;68102267;"DESIDROGENASE LACTICA -"
5404;66410711;"SUPORTE DE PLACENTA -"
5405;65190394;"PINCA SACA-TROMBO -"
5406;25201034;"KIT TRANSMISSAO PARA MOTOCICLETA -"
5407;65230469;"PORTA MATRIZ"
5408;73300012;"CACAROLA ATE 20 LITROS -"
5409;79200028;"MOP PARA LIMPEZA -"
5410;98550160;"RALO DE PVC - OBRAS -"
5411;42100739;"PUNHOS CO2 PARA EXTINTOR DE INCENDIO -"
5412;25602241;"DISCO DA BOMBA INJETORA MOTOR USO VEICULAR -"
5413;65221036;"KNOB PARA EQUIPAMENTO ODONTO -"
5414;65221133;"TRANSFORMADOR PARA EQUIPAMENTOS ODONTO -"
5415;10100016;"MUNICIADOR PARA REVOLVER"
5416;64150100;"LAMIVUDINA + ASSOCIACOES -"
5417;66400139;"LAMPARINAS A ALCOOL, TIPO LABORATORIO -"
5418;66402549;"TUBO DE ENSAIO -"
5419;84650087;"PORTA CARTAO MAGNETICO -"
5420;39600173;"BOMBA DO MOTOR DA PORTA DO ELEVADOR -"
5421;84650095;"PORTA CHEQUE -"
5422;42400201;"COSTURAS PARA ESCALADA -"
5423;42400546;"LENTES PARA MASCARA DE SOLDADOR -"
5424;25500090;"MOLA DA SUSPENSAO VEICULAR -"
5425;47300469;"BUCHA DE REDUCAO -"
5426;25901273;"TORNEIRA DE RETENCAO DE COMBUSTIVEL MOTOCICLETA -"
5427;38970252;"TANQUE DE AGUA EQUIPAMENTOS DIVERSOS CONSTRUCAO -"
5428;25600362;"BOMBA DAGUA DO MOTOR AUTOMOTIVO GASOLINA/ALCOOL -"
5429;98100033;"BRITA - OBRAS -"
5430;25351028;"PLACA DO ALTERNADOR USO VEICULAR -"
5431;13700030;"SINALIZADOR DE PERIGO DIURNO/NOTURNO -"
5432;65150430;"GARROTE -"
5433;66320313;"SEPTO -"
5434;98550462;"REPARO PARA VALVULA DESCARGA - OBRAS -"
5435;38070928;"CORREIA PARA EQUIPAMENTOS DE ESTRADAS -"
5436;73300349;"COLHER PARA MEXER E/OU SERVIR ALIMENTOS -"
5437;34150030;"MOTO ESMERIL DE BANCADA -"
5438;68100426;"CIANETO DE POTASSIO -"
5439;68102895;"AGAR NUTRIENTE -"
5440;55100325;"MADEIRA P/REFORMA/MANUTENCAO CARROCERIA VEICULAR -"
5441;36950378;"MAQUINA DE ESCULPIR PARA INDUSTRIA DE JOIAS -"
5442;68202377;"EZFLO -"
5443;26400030;"VALVULA PARA CAMARA DE AR USO VEICULAR -"
5444;66403693;"TIRAS REAGENTES -"
5445;68103115;"CLORITO DE SODIO -"
5446;46100245;"FILTRO PARA PISCINA -"
5447;25351702;"FAROL USO VEICULAR -"
5448;66400430;"BASTAO PARA LABORATORIO -"
5449;38072670;"MOLA PARA EQUIPAMENTOS DE ESTRADAS -"
5450;89750080;"IOGURTE -"
5451;84550163;"PROTETOR PLASTICO P/CARTEIRINHA E/OU CRACHA -"
5452;64270114;"BICARBONATO DE SODIO -"
5453;42400864;"LINGA COM GANCHO -"
5454;66400694;"PIPETADOR MANUAL -"
5455;73300543;"POTE PARA MANTIMENTOS -"
5456;25102001;"BAU ADAPTAVEL A VEICULO AUTOMOTOR -"
5457;51200708;"CHAVE BIELA -"
5458;37750089;"DEFLETOR DO EIXO PILOTO PARA CEIFADEIRA -"
5459;59750855;"CAIXA DE CONEXAO ELETRICA -"
5460;49700642;"PINOS PARA COMPRESSOR -"
5461;25350196;"VELOCIMETRO USO VEICULAR -"
5462;37700022;"COLEIRA -"
5463;72900288;"SUPORTE PARA GARRAFAO AGUA MINERAL -"
